"","league","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id","home_team","away_team","home_goals","away_goals","date","player_assisted","lastAction"
"21","EPL","232831","94","MissedShots",0.915999984741211,0.542000007629394,0.0807150974869728,"Kasper Schmeichel","a","745","FromCorner","2018","Head","9197","Manchester United","Leicester",2,1,"2018-08-10 22:00:00","Ben Chilwell","Cross"
"22","EPL","232833","2","BlockedShot",0.865,0.585,0.0964979007840157,"Joselu","h","866","OpenPlay","2018","RightFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Ayoze Pérez","Pass"
"23","EPL","232834","3","MissedShots",0.768000030517578,0.634000015258789,0.0223864000290632,"Matt Ritchie","h","461","SetPiece","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"TakeOn"
"24","EPL","232839","10","Goal",0.936999969482422,0.500999984741211,0.35623300075531,"Joselu","h","866","OpenPlay","2018","Head","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Matt Ritchie","Cross"
"25","EPL","232841","27","BlockedShot",0.89,0.449000015258789,0.0146022997796535,"Ciaran Clark","h","875","FromCorner","2018","Head","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Matt Ritchie","Aerial"
"26","EPL","232842","27","MissedShots",0.764000015258789,0.643000030517578,0.0216400995850563,"Paul Dummett","h","853","FromCorner","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"Rebound"
"27","EPL","232844","34","BlockedShot",0.815,0.277000007629395,0.0120548997074366,"Matt Ritchie","h","461","OpenPlay","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Joselu","Chipped"
"28","EPL","232847","38","MissedShots",0.88,0.680999984741211,0.0441134013235569,"Ciaran Clark","h","875","SetPiece","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"None"
"29","EPL","232848","46","ShotOnPost",0.899000015258789,0.678000030517578,0.0551787987351418,"Mohamed Diamé","h","4471","OpenPlay","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Jonjo Shelvey","HeadPass"
"30","EPL","232853","59","SavedShot",0.963000030517578,0.364000015258789,0.051876001060009,"Ayoze Pérez","h","770","FromCorner","2018","RightFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"BallTouch"
"31","EPL","232854","61","MissedShots",0.799000015258789,0.327000007629395,0.0250927992165089,"Kenedy","h","689","OpenPlay","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"None"
"32","EPL","232855","63","MissedShots",0.719000015258789,0.462000007629395,0.0138689000159502,"DeAndre Yedlin","h","727","OpenPlay","2018","RightFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"Dispossessed"
"33","EPL","232857","75","MissedShots",0.801999969482422,0.298999996185303,0.0225766003131866,"Christian Atsu","h","2344","OpenPlay","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"None"
"34","EPL","232858","77","MissedShots",0.894000015258789,0.450999984741211,0.0859818980097771,"Salomón Rondón","h","813","OpenPlay","2018","RightFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Christian Atsu","Cross"
"35","EPL","232860","84","BlockedShot",0.855,0.465999984741211,0.106600001454353,"Salomón Rondón","h","813","OpenPlay","2018","RightFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Jonjo Shelvey","Throughball"
"36","EPL","232861","86","BlockedShot",0.945999984741211,0.709000015258789,0.0461089983582497,"Yoshinori Muto","h","47","OpenPlay","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Mohamed Diamé","Chipped"
"37","EPL","232832","1","BlockedShot",0.876999969482422,0.273999996185303,0.0309005994349718,"Ben Davies","a","660","SetPiece","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Christian Eriksen","Pass"
"38","EPL","232835","5","BlockedShot",0.9,0.352000007629395,0.0897532999515533,"Lucas Moura","a","3293","OpenPlay","2018","RightFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Harry Kane","Pass"
"39","EPL","232836","7","MissedShots",0.72,0.67,0.0108899995684624,"Christian Eriksen","a","646","OpenPlay","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"None"
"40","EPL","232837","7","MissedShots",0.915,0.485,0.038560301065445,"Davinson Sánchez","a","6249","FromCorner","2018","Head","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Christian Eriksen","Aerial"
"41","EPL","232838","7","Goal",0.964000015258789,0.53,0.514056026935577,"Jan Vertonghen","a","640","FromCorner","2018","Head","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Davinson Sánchez","Rebound"
"42","EPL","232840","17","Goal",0.95,0.552999992370605,0.431710004806519,"Dele Alli","a","645","OpenPlay","2018","Head","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Serge Aurier","Cross"
"43","EPL","232843","28","MissedShots",0.85,0.318999996185303,0.0552813000977039,"Serge Aurier","a","3600","OpenPlay","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"None"
"44","EPL","232845","36","BlockedShot",0.913000030517578,0.684000015258789,0.079236201941967,"Harry Kane","a","647","OpenPlay","2018","RightFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Ben Davies","Pass"
"45","EPL","232846","37","MissedShots",0.955999984741211,0.545999984741211,0.0757599994540215,"Davinson Sánchez","a","6249","FromCorner","2018","Head","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Christian Eriksen","Aerial"
"46","EPL","232849","49","MissedShots",0.875,0.445,0.0899925976991653,"Harry Kane","a","647","OpenPlay","2018","RightFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Christian Eriksen","Cross"
"47","EPL","232850","49","SavedShot",0.919000015258789,0.53,0.488568991422653,"Dele Alli","a","645","OpenPlay","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Harry Kane","Rebound"
"48","EPL","232851","55","SavedShot",0.909000015258789,0.509000015258789,0.355558007955551,"Moussa Sissoko","a","772","OpenPlay","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Ben Davies","Cross"
"49","EPL","232852","56","MissedShots",0.966999969482422,0.640999984741211,0.324375987052917,"Davinson Sánchez","a","6249","FromCorner","2018","RightFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"None"
"50","EPL","232856","70","MissedShots",0.76,0.57,0.03021439909935,"Mousa Dembélé","a","642","OpenPlay","2018","LeftFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00","Christian Eriksen","Pass"
"51","EPL","232859","80","SavedShot",0.671999969482422,0.549000015258789,0.0299024991691112,"Christian Eriksen","a","646","DirectFreekick","2018","RightFoot","9198","Newcastle United","Tottenham",1,2,"2018-08-11 14:30:00",NA,"Standard"
"52","EPL","232896","8","SavedShot",0.870999984741211,0.345,0.0368302017450333,"Andre Gray","h","1660","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Ben Foster","Pass"
"53","EPL","232897","11","BlockedShot",0.776999969482422,0.320999984741211,0.0596942007541656,"José Holebas","h","568","DirectFreekick","2018","LeftFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00",NA,"Standard"
"54","EPL","232898","13","BlockedShot",0.789000015258789,0.437000007629395,0.0371809005737305,"Will Hughes","h","6104","FromCorner","2018","LeftFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Abdoulaye Doucouré","Pass"
"55","EPL","232899","16","BlockedShot",0.893000030517578,0.641999969482422,0.0843461006879807,"Roberto Pereyra","h","1723","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Andre Gray","Pass"
"56","EPL","232900","16","MissedShots",0.85,0.592999992370606,0.0550480000674725,"Roberto Pereyra","h","1723","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00",NA,"Rebound"
"57","EPL","232901","16","SavedShot",0.891999969482422,0.590999984741211,0.328256994485855,"Troy Deeney","h","574","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Roberto Pereyra","Rebound"
"58","EPL","232902","16","MissedShots",0.805999984741211,0.492999992370605,0.0376456007361412,"Etienne Capoue","h","572","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00",NA,"Rebound"
"59","EPL","232904","26","MissedShots",0.875999984741211,0.38,0.0542948991060257,"Will Hughes","h","6104","OpenPlay","2018","LeftFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Andre Gray","Cross"
"60","EPL","232905","27","MissedShots",0.768000030517578,0.465999984741211,0.0269373003393412,"Daryl Janmaat","h","764","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00",NA,"None"
"61","EPL","232907","34","Goal",0.859000015258789,0.412000007629395,0.0409756004810333,"Roberto Pereyra","h","1723","FromCorner","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","José Holebas","Cross"
"62","EPL","232909","46","MissedShots",0.874000015258789,0.562999992370605,0.0249339994043112,"Andre Gray","h","1660","SetPiece","2018","OtherBodyPart","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","José Holebas","Cross"
"63","EPL","232910","47","MissedShots",0.915,0.567000007629395,0.05947570130229,"Will Hughes","h","6104","FromCorner","2018","Head","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","José Holebas","Cross"
"64","EPL","232911","47","BlockedShot",0.891999969482422,0.487000007629395,0.107965998351574,"Christian Kabasele","h","1725","FromCorner","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00",NA,"Rebound"
"65","EPL","232912","48","MissedShots",0.928000030517578,0.432999992370605,0.253726005554199,"Christian Kabasele","h","1725","SetPiece","2018","Head","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","José Holebas","Chipped"
"66","EPL","232913","53","Goal",0.954000015258789,0.661999969482422,0.0777172967791557,"Roberto Pereyra","h","1723","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","José Holebas","None"
"67","EPL","232915","68","MissedShots",0.804000015258789,0.542000007629394,0.0589222013950348,"Troy Deeney","h","574","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Abdoulaye Doucouré","HeadPass"
"68","EPL","232917","74","SavedShot",0.735,0.686999969482422,0.0397407002747059,"Etienne Capoue","h","572","DirectFreekick","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00",NA,"Standard"
"69","EPL","232919","83","BlockedShot",0.888000030517578,0.327999992370605,0.0935550034046173,"Daryl Janmaat","h","764","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Isaac Success","Pass"
"70","EPL","232920","83","MissedShots",0.761999969482422,0.316000003814697,0.0175333004444838,"Etienne Capoue","h","572","OpenPlay","2018","LeftFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Isaac Success","Pass"
"71","EPL","232903","20","MissedShots",0.865,0.407999992370606,0.061081200838089,"Dale Stephens","a","6051","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Bruno","Cross"
"72","EPL","232906","32","BlockedShot",0.873000030517578,0.25,0.0303700994700193,"Anthony Knockaert","a","4497","OpenPlay","2018","LeftFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Dale Stephens","Pass"
"73","EPL","232908","44","MissedShots",0.878000030517578,0.482000007629395,0.049601599574089,"Glenn Murray","a","882","OpenPlay","2018","Head","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Pascal Groß","Cross"
"74","EPL","232914","64","MissedShots",0.696999969482422,0.469000015258789,0.0367360003292561,"Yves Bissouma","a","5609","DirectFreekick","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00",NA,"Standard"
"75","EPL","232916","70","MissedShots",0.85,0.522000007629395,0.254220008850098,"Yves Bissouma","a","5609","OpenPlay","2018","RightFoot","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Solly March","TakeOn"
"76","EPL","232918","76","MissedShots",0.943000030517578,0.625999984741211,0.0230310000479221,"Davy Pröpper","a","6050","FromCorner","2018","Head","9199","Watford","Brighton",2,0,"2018-08-11 17:00:00","Alireza Jahanbakhsh","Cross"
"77","EPL","232769","19","SavedShot",0.773000030517578,0.500999984741211,0.0237055998295546,"Alex Pritchard","h","815","OpenPlay","2018","RightFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Chris Löwe","Chipped"
"78","EPL","232770","25","MissedShots",0.715,0.522000007629395,0.0146457003429532,"Steve Mounie","h","3800","OpenPlay","2018","RightFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00",NA,"BallTouch"
"79","EPL","232772","37","ShotOnPost",0.933000030517578,0.572999992370606,0.248585999011993,"Steve Mounie","h","3800","FromCorner","2018","Head","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Zanka","Aerial"
"80","EPL","232782","71","BlockedShot",0.860999984741211,0.714000015258789,0.0278047993779182,"Philip Billing","h","6034","OpenPlay","2018","LeftFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Laurent Depoitre","Pass"
"81","EPL","232783","72","ShotOnPost",0.925,0.355,0.00883425027132034,"Philip Billing","h","6034","SetPiece","2018","Head","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Aaron Mooy","Aerial"
"82","EPL","232784","74","MissedShots",0.865,0.365,0.0725380033254623,"Laurent Depoitre","h","6038","OpenPlay","2018","RightFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Florent Hadergjonaj","Pass"
"83","EPL","232771","33","Goal",0.905999984741211,0.427000007629395,0.0977016985416412,"N&#039;Golo Kanté","a","751","OpenPlay","2018","LeftFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Willian","Cross"
"84","EPL","232773","37","BlockedShot",0.849000015258789,0.295,0.0464636012911797,"Ross Barkley","a","592","OpenPlay","2018","RightFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Pedro","Pass"
"85","EPL","232774","44","Goal",0.885,0.5,0.761169016361237,"Jorginho","a","1389","Penalty","2018","RightFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00",NA,"Standard"
"86","EPL","232775","48","BlockedShot",0.728000030517578,0.575,0.0168520007282495,"Marcos Alonso","a","1621","OpenPlay","2018","LeftFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00",NA,"None"
"87","EPL","232776","56","BlockedShot",0.930999984741211,0.587000007629395,0.133094996213913,"Álvaro Morata","a","1804","OpenPlay","2018","RightFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Marcos Alonso","Cross"
"88","EPL","232777","56","SavedShot",0.895,0.434000015258789,0.0370450988411903,"Antonio Rüdiger","a","1822","FromCorner","2018","Head","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Willian","Cross"
"89","EPL","232778","57","MissedShots",0.865999984741211,0.537000007629394,0.0127116004005075,"Antonio Rüdiger","a","1822","FromCorner","2018","Head","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Willian","Aerial"
"90","EPL","232779","57","ShotOnPost",0.966999969482422,0.559000015258789,0.576232016086578,"Marcos Alonso","a","1621","FromCorner","2018","LeftFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Antonio Rüdiger","Rebound"
"91","EPL","232780","61","BlockedShot",0.861999969482422,0.720999984741211,0.0543198995292187,"Willian","a","700","OpenPlay","2018","RightFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Ross Barkley","Pass"
"92","EPL","232781","64","MissedShots",0.736999969482422,0.462999992370606,0.0551283992826939,"Marcos Alonso","a","1621","DirectFreekick","2018","LeftFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00",NA,"Standard"
"93","EPL","232785","79","Goal",0.878000030517578,0.335999984741211,0.280876994132996,"Pedro","a","687","OpenPlay","2018","RightFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Eden Hazard","Pass"
"94","EPL","232786","83","BlockedShot",0.808000030517578,0.462999992370606,0.14206300675869,"Eden Hazard","a","701","DirectFreekick","2018","RightFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00",NA,"Standard"
"95","EPL","232787","90","BlockedShot",0.875,0.369000015258789,0.107938997447491,"Álvaro Morata","a","1804","OpenPlay","2018","RightFoot","9200","Huddersfield","Chelsea",0,3,"2018-08-11 17:00:00","Victor Moses","Pass"
"96","EPL","232742","2","BlockedShot",0.796999969482422,0.655,0.0339635983109474,"Aleksandar Mitrovic","h","773","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Jean Michael Seri","TakeOn"
"97","EPL","232743","2","SavedShot",0.759000015258789,0.266000003814697,0.014737100340426,"Cyrus Christie","h","6833","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Tom Cairney","Pass"
"98","EPL","232745","12","SavedShot",0.870999984741211,0.412000007629395,0.0984598025679588,"Aleksandar Mitrovic","h","773","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","André Schürrle","Pass"
"99","EPL","232746","12","MissedShots",0.92,0.422999992370605,0.0192552004009485,"Aleksandar Mitrovic","h","773","FromCorner","2018","Head","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Ryan Sessegnon","Aerial"
"100","EPL","232748","17","BlockedShot",0.760999984741211,0.629000015258789,0.0604869984090328,"Aleksandar Mitrovic","h","773","DirectFreekick","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00",NA,"Standard"
"101","EPL","232749","17","MissedShots",0.764000015258789,0.527999992370605,0.0176015999168158,"Aleksandar Mitrovic","h","773","SetPiece","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00",NA,"Rebound"
"102","EPL","232750","24","BlockedShot",0.803000030517578,0.355,0.0304160993546247,"Jean Michael Seri","h","3312","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00",NA,"None"
"103","EPL","232752","37","SavedShot",0.809000015258789,0.322000007629395,0.0275037996470928,"Aleksandar Mitrovic","h","773","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00",NA,"None"
"104","EPL","232756","60","BlockedShot",0.726999969482422,0.374000015258789,0.0138301998376846,"Kevin McDonald","h","6836","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00",NA,"BallTouch"
"105","EPL","232759","63","SavedShot",0.925,0.527000007629395,0.108335003256798,"Aleksandar Mitrovic","h","773","OpenPlay","2018","Head","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Joe Bryan","Cross"
"106","EPL","232761","76","MissedShots",0.761999969482422,0.765999984741211,0.0153940999880433,"Aboubakar Kamara","h","4866","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Luciano Vietto","Pass"
"107","EPL","232762","78","BlockedShot",0.735,0.495,0.0193492993712425,"Tom Cairney","h","6835","OpenPlay","2018","LeftFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Aboubakar Kamara","Pass"
"108","EPL","232765","89","SavedShot",0.915999984741211,0.605,0.0399857014417648,"Ryan Sessegnon","h","6837","SetPiece","2018","Head","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Cyrus Christie","Cross"
"109","EPL","232766","90","SavedShot",0.971999969482422,0.645999984741211,0.119878999888897,"Aboubakar Kamara","h","4866","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Luciano Vietto","TakeOn"
"110","EPL","232767","91","MissedShots",0.86,0.492999992370605,0.0199426002800465,"Luciano Vietto","h","2274","OpenPlay","2018","Head","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Aboubakar Kamara","Cross"
"111","EPL","232744","8","SavedShot",0.865,0.325999984741211,0.00723916990682483,"James Tomkins","a","530","SetPiece","2018","Head","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Luka Milivojevic","Aerial"
"112","EPL","232747","14","SavedShot",0.744000015258789,0.330999984741211,0.0203968994319439,"Andros Townsend","a","775","OpenPlay","2018","LeftFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","James McArthur","Pass"
"113","EPL","232751","29","SavedShot",0.928000030517578,0.494000015258789,0.0686492025852203,"Christian Benteke","a","606","OpenPlay","2018","Head","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Andros Townsend","Aerial"
"114","EPL","232753","40","Goal",0.941999969482422,0.671999969482422,0.0746601969003677,"Jeffrey Schlupp","a","757","OpenPlay","2018","LeftFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Patrick van Aanholt","Pass"
"115","EPL","232754","43","BlockedShot",0.825,0.457999992370606,0.0869480967521667,"Wilfried Zaha","a","522","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Patrick van Aanholt","Pass"
"116","EPL","232755","52","SavedShot",0.850999984741211,0.756999969482422,0.0263375993818045,"Patrick van Aanholt","a","730","OpenPlay","2018","LeftFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Christian Benteke","Pass"
"117","EPL","232757","62","SavedShot",0.928000030517578,0.4,0.348482996225357,"Wilfried Zaha","a","522","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Christian Benteke","HeadPass"
"118","EPL","232758","62","BlockedShot",0.879000015258789,0.499000015258789,0.0140957003459334,"Christian Benteke","a","606","FromCorner","2018","Head","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00","Luka Milivojevic","Aerial"
"119","EPL","232760","74","SavedShot",0.785999984741211,0.27,0.0213158000260592,"Christian Benteke","a","606","OpenPlay","2018","RightFoot","9201","Fulham","Crystal Palace",0,2,"2018-08-11 17:00:00",NA,"None"
